300.52026,-217.93788,0,282.8427,282.8427,Stay,0
304.93967,-213.51846,0,282.8427,282.8427,Stay,0
309.35907,-209.09904,0,282.8427,282.8427,Stay,0
313.77847,-204.67963,0,282.8427,282.8427,Stay,0
318.19788,-200.26021,0,282.8427,282.8427,Stay,0
322.61728,-195.84079,0,282.8427,282.8427,Stay,0
327.03668,-191.42137,0,282.8427,282.8427,Stay,0
331.4561,-187.00195,0,282.8427,282.8427,Stay,0
335.8755,-182.58253,0,282.8427,282.8427,Stay,0
340.2949,-178.16312,0,282.8427,282.8427,Stay,0
344.7143,-173.7437,0,282.8427,282.8427,Stay,0
349.1337,-169.32428,0,282.8427,282.8427,Stay,0
353.5531,-164.90486,0,282.8427,282.8427,Stay,0
357.9725,-160.48544,0,282.8427,282.8427,Stay,0
362.3919,-156.06602,0,282.8427,282.8427,Stay,0
366.8113,-151.6466,0,282.8427,282.8427,Stay,0
371.2307,-147.22719,0,282.8427,282.8427,Stay,0
375.65012,-142.80777,0,282.8427,282.8427,Stay,0
380.06952,-138.38835,0,282.8427,282.8427,Stay,0
384.48892,-133.96893,0,282.8427,282.8427,Stay,0
388.90833,-129.54951,0,282.8427,282.8427,Stay,0
393.32773,-125.1301,0,282.8427,282.8427,Stay,0
397.74713,-120.71068,0,282.8427,282.8427,Stay,0
402.16653,-116.29126,0,282.8427,282.8427,Stay,0
406.58594,-111.87184,0,282.8427,282.8427,Stay,0
411.00534,-107.45242,0,282.8427,282.8427,Stay,0
415.42474,-103.033005,0,282.8427,282.8427,Stay,0
419.84415,-98.61359,0,282.8427,282.8427,Stay,0
424.26355,-94.19417,0,282.8427,282.8427,Stay,0
428.68295,-89.77475,0,282.8427,282.8427,Stay,0
433.10236,-85.35533,0,282.8427,282.8427,Stay,0
428.68295,-80.93591,0,-282.8427,282.8427,Stay,0
424.26355,-76.516495,0,-282.8427,282.8427,Stay,0
419.84415,-72.09708,0,-282.8427,282.8427,Stay,0
415.42474,-67.67766,0,-282.8427,282.8427,Stay,0
411.00534,-63.25824,0,-282.8427,282.8427,Stay,0
406.58594,-58.83882,7.8125,-282.8427,282.8427,Right,0
402.16653,-54.419403,15.625,-282.8427,282.8427,Right,0
397.74713,-49.999985,23.4375,-282.8427,282.8427,Right,0
393.32773,-45.580566,31.25,-282.8427,282.8427,Right,0
388.90833,-41.161148,39.0625,-282.8427,282.8427,Right,0
384.48892,-36.74173,46.875,-282.8427,282.8427,Right,0
380.06952,-32.32231,54.6875,-282.8427,282.8427,Right,0
375.65012,-27.902893,62.5,-282.8427,282.8427,Right,0
371.2307,-23.483475,70.3125,-282.8427,282.8427,Right,0
366.8113,-19.064056,78.125,-282.8427,282.8427,Right,0
362.3919,-14.644639,85.9375,-282.8427,282.8427,Right,0
357.9725,-10.225222,93.75,-282.8427,282.8427,Right,0
353.5531,-5.8058043,101.5625,-282.8427,282.8427,Right,0
349.1337,-1.3863869,109.375,-282.8427,282.8427,Right,0
344.7143,3.0330305,117.1875,-282.8427,282.8427,Right,0
340.2949,7.452448,125,-282.8427,282.8427,Right,0
335.8755,11.871865,132.8125,-282.8427,282.8427,Right,0
331.4561,16.291283,140.625,-282.8427,282.8427,Right,1
327.03668,11.871865,148.4375,-282.8427,-282.8427,Right,1
322.61728,7.452448,156.25,-282.8427,-282.8427,Right,1
318.19788,3.0330305,164.0625,-282.8427,-282.8427,Right,1
313.77847,-1.3863869,164.0625,-282.8427,-282.8427,Right,1
309.35907,-5.8058043,164.0625,-282.8427,-282.8427,Right,1
304.93967,-10.225222,164.0625,-282.8427,-282.8427,Right,1
300.52026,-14.644639,164.0625,-282.8427,-282.8427,Right,1
296.10086,-19.064056,164.0625,-282.8427,-282.8427,Right,1
291.68146,-23.483475,164.0625,-282.8427,-282.8427,Right,1
287.26205,-27.902893,164.0625,-282.8427,-282.8427,Right,1
282.84265,-32.32231,164.0625,-282.8427,-282.8427,Right,1
278.42325,-36.74173,164.0625,-282.8427,-282.8427,Right,1
274.00385,-41.161148,164.0625,-282.8427,-282.8427,Right,1
269.58444,-45.580566,164.0625,-282.8427,-282.8427,Right,1
265.16504,-49.999985,164.0625,-282.8427,-282.8427,Right,1
260.74564,-54.419403,164.0625,-282.8427,-282.8427,Right,1
256.32623,-58.83882,164.0625,-282.8427,-282.8427,Right,1
251.90681,-63.25824,164.0625,-282.8427,-282.8427,Right,1
247.4874,-67.67766,164.0625,-282.8427,-282.8427,Right,1
243.06798,-72.09708,164.0625,-282.8427,-282.8427,Right,1
238.64856,-76.516495,164.0625,-282.8427,-282.8427,Right,1
234.22914,-80.93591,164.0625,-282.8427,-282.8427,Right,1
229.80972,-85.35533,164.0625,-282.8427,-282.8427,Right,1
225.3903,-89.77475,164.0625,-282.8427,-282.8427,Right,1
220.97089,-94.19417,164.0625,-282.8427,-282.8427,Right,1
216.55147,-98.61359,164.0625,-282.8427,-282.8427,Right,1
212.13205,-103.033005,164.0625,-282.8427,-282.8427,Right,1
207.71263,-107.45242,164.0625,-282.8427,-282.8427,Right,1
203.29321,-111.87184,164.0625,-282.8427,-282.8427,Right,1
198.8738,-116.29126,164.0625,-282.8427,-282.8427,Right,1
194.45438,-120.71068,164.0625,-282.8427,-282.8427,Right,1
190.03496,-125.1301,164.0625,-282.8427,-282.8427,Right,1
185.61554,-129.54951,164.0625,-282.8427,-282.8427,Right,1
181.19612,-133.96893,164.0625,-282.8427,-282.8427,Right,1
176.7767,-138.38835,164.0625,-282.8427,-282.8427,Right,1
172.35728,-142.80777,164.0625,-282.8427,-282.8427,Right,1
167.93787,-147.22719,164.0625,-282.8427,-282.8427,Right,1
163.51845,-151.6466,164.0625,-282.8427,-282.8427,Right,1
159.09903,-156.06602,164.0625,-282.8427,-282.8427,Right,1
154.67961,-160.48544,164.0625,-282.8427,-282.8427,Right,1
150.2602,-164.90486,164.0625,-282.8427,-282.8427,Right,1
145.84077,-169.32428,164.0625,-282.8427,-282.8427,Right,1
141.42136,-173.7437,164.0625,-282.8427,-282.8427,Right,1
137.00194,-178.16312,164.0625,-282.8427,-282.8427,Right,1
132.58252,-182.58253,164.0625,-282.8427,-282.8427,Right,1
128.1631,-187.00195,164.0625,-282.8427,-282.8427,Right,1
123.74368,-191.42137,164.0625,-282.8427,-282.8427,Right,1
119.324265,-195.84079,164.0625,-282.8427,-282.8427,Right,1
114.90485,-200.26021,164.0625,-282.8427,-282.8427,Right,1
110.48543,-204.67963,164.0625,-282.8427,-282.8427,Right,1
106.06601,-209.09904,164.0625,-282.8427,-282.8427,Right,1
101.64659,-213.51846,164.0625,-282.8427,-282.8427,Right,1
97.22717,-217.93788,164.0625,-282.8427,-282.8427,Right,1
92.807755,-213.51846,164.0625,-282.8427,282.8427,Right,1
88.388336,-209.09904,164.0625,-282.8427,282.8427,Right,1
83.96892,-204.67963,164.0625,-282.8427,282.8427,Right,1
79.5495,-200.26021,164.0625,-282.8427,282.8427,Right,1
75.13008,-195.84079,164.0625,-282.8427,282.8427,Right,1
70.71066,-191.42137,164.0625,-282.8427,282.8427,Right,1
66.291245,-187.00195,164.0625,-282.8427,282.8427,Right,1
61.871826,-182.58253,164.0625,-282.8427,282.8427,Right,1
57.452408,-178.16312,164.0625,-282.8427,282.8427,Right,1
53.03299,-173.7437,164.0625,-282.8427,282.8427,Right,1
48.61357,-169.32428,164.0625,-282.8427,282.8427,Right,1
44.194153,-164.90486,164.0625,-282.8427,282.8427,Right,1
39.774734,-160.48544,164.0625,-282.8427,282.8427,Right,1
35.355316,-156.06602,164.0625,-282.8427,282.8427,Right,1
30.935898,-151.6466,164.0625,-282.8427,282.8427,Right,1
26.51648,-147.22719,164.0625,-282.8427,282.8427,Right,1
22.097061,-142.80777,164.0625,-282.8427,282.8427,Right,1
17.677643,-138.38835,164.0625,-282.8427,282.8427,Right,1
13.258225,-133.96893,164.0625,-282.8427,282.8427,Right,1
8.838808,-129.54951,164.0625,-282.8427,282.8427,Right,1
4.4193907,-125.1301,164.0625,-282.8427,282.8427,Right,1
-0.00002670288,-120.71068,164.0625,-282.8427,282.8427,Right,1
-4.419444,-116.29126,164.0625,-282.8427,282.8427,Right,1
-8.838861,-111.87184,164.0625,-282.8427,282.8427,Right,1
-13.258279,-107.45242,164.0625,-282.8427,282.8427,Right,1
-17.677696,-103.033005,164.0625,-282.8427,282.8427,Right,1
-22.097115,-98.61359,164.0625,-282.8427,282.8427,Right,1
-26.516533,-94.19417,164.0625,-282.8427,282.8427,Right,1
-30.935951,-89.77475,164.0625,-282.8427,282.8427,Right,1
-35.35537,-85.35533,164.0625,-282.8427,282.8427,Right,1
-39.774788,-80.93591,164.0625,-282.8427,282.8427,Right,1
-44.194206,-76.516495,164.0625,-282.8427,282.8427,Right,1
-48.613625,-72.09708,164.0625,-282.8427,282.8427,Right,1
-53.033043,-67.67766,164.0625,-282.8427,282.8427,Right,1
-57.45246,-63.25824,164.0625,-282.8427,282.8427,Right,1
-61.87188,-58.83882,164.0625,-282.8427,282.8427,Right,1
-66.2913,-54.419403,164.0625,-282.8427,282.8427,Right,1
-70.71072,-49.999985,164.0625,-282.8427,282.8427,Right,1
-75.130135,-45.580566,164.0625,-282.8427,282.8427,Right,1
-79.54955,-41.161148,164.0625,-282.8427,282.8427,Right,1
-83.96897,-36.74173,156.25,-282.8427,282.8427,Left,1
-88.38839,-32.32231,148.4375,-282.8427,282.8427,Left,1
-92.80781,-27.902893,140.625,-282.8427,282.8427,Left,1
-97.22723,-23.483475,132.8125,-282.8427,282.8427,Left,1
-101.646645,-19.064056,125,-282.8427,282.8427,Left,1
-106.06606,-14.644639,117.1875,-282.8427,282.8427,Left,1
-110.48548,-10.225222,109.375,-282.8427,282.8427,Left,1
-114.9049,-5.8058043,101.5625,-282.8427,282.8427,Left,1
-119.32432,-1.3863869,93.75,-282.8427,282.8427,Left,1
-123.74374,3.0330305,85.9375,-282.8427,282.8427,Left,1
-128.16315,7.452448,78.125,-282.8427,282.8427,Left,1
-132.58257,11.871865,70.3125,-282.8427,282.8427,Left,1
-137.00198,16.291283,62.5,-282.8427,282.8427,Left,2
-141.4214,11.871865,54.6875,-282.8427,-282.8427,Left,2
-145.84082,7.452448,46.875,-282.8427,-282.8427,Left,2
-150.26024,3.0330305,39.0625,-282.8427,-282.8427,Left,2
-154.67966,-1.3863869,31.25,-282.8427,-282.8427,Left,2
-159.09908,-5.8058043,23.4375,-282.8427,-282.8427,Left,2
-163.5185,-10.225222,15.625,-282.8427,-282.8427,Left,2
-167.93791,-14.644639,7.8125,-282.8427,-282.8427,Left,2
-172.35733,-19.064056,0,-282.8427,-282.8427,Left,2
-176.77675,-23.483475,-7.8125,-282.8427,-282.8427,Left,2
-181.19617,-27.902893,-15.625,-282.8427,-282.8427,Left,2
-185.61559,-32.32231,-23.4375,-282.8427,-282.8427,Left,2
-190.035,-36.74173,-31.25,-282.8427,-282.8427,Left,2
-194.45442,-41.161148,-39.0625,-282.8427,-282.8427,Left,2
-198.87384,-45.580566,-46.875,-282.8427,-282.8427,Left,2
-203.29326,-49.999985,-54.6875,-282.8427,-282.8427,Left,2
-207.71268,-54.419403,-62.5,-282.8427,-282.8427,Left,2
-212.1321,-58.83882,-70.3125,-282.8427,-282.8427,Left,2
-216.55151,-63.25824,-78.125,-282.8427,-282.8427,Left,2
-220.97093,-67.67766,-85.9375,-282.8427,-282.8427,Left,2
-225.39035,-72.09708,-93.75,-282.8427,-282.8427,Left,2
-229.80977,-76.516495,-101.5625,-282.8427,-282.8427,Left,2
-234.22919,-80.93591,-109.375,-282.8427,-282.8427,Left,2
-238.6486,-85.35533,-117.1875,-282.8427,-282.8427,Left,2
-243.06802,-89.77475,-125,-282.8427,-282.8427,Left,2
-247.48744,-94.19417,-132.8125,-282.8427,-282.8427,Left,2
-251.90686,-98.61359,-140.625,-282.8427,-282.8427,Left,2
-256.32626,-103.033005,-148.4375,-282.8427,-282.8427,Left,2
-260.74567,-107.45242,-156.25,-282.8427,-282.8427,Left,2
-265.16507,-111.87184,-164.0625,-282.8427,-282.8427,Left,2
-269.58447,-116.29126,-171.875,-282.8427,-282.8427,Left,2
-274.00388,-120.71068,-179.6875,-282.8427,-282.8427,Left,2
-278.42328,-125.1301,-187.5,-282.8427,-282.8427,Left,2
-282.84268,-129.54951,-195.3125,-282.8427,-282.8427,Left,2
-287.2621,-133.96893,-203.125,-282.8427,-282.8427,Left,2
-291.6815,-138.38835,-210.9375,-282.8427,-282.8427,Left,2
-296.1009,-142.80777,-218.75,-282.8427,-282.8427,Left,2
-300.5203,-147.22719,-226.5625,-282.8427,-282.8427,Left,2
-304.9397,-151.6466,-234.375,-282.8427,-282.8427,Left,2
-309.3591,-156.06602,-242.1875,-282.8427,-282.8427,Left,2
-313.7785,-160.48544,-250,-282.8427,-282.8427,Left,2
-318.1979,-164.90486,-257.8125,-282.8427,-282.8427,Left,2
-322.6173,-169.32428,-265.625,-282.8427,-282.8427,Left,2
-327.0367,-173.7437,-273.4375,-282.8427,-282.8427,Left,2
-331.45612,-178.16312,-281.25,-282.8427,-282.8427,Left,2
-335.87552,-182.58253,-289.0625,-282.8427,-282.8427,Left,2
-340.29492,-187.00195,-296.875,-282.8427,-282.8427,Left,2
-344.71432,-191.42137,-304.6875,-282.8427,-282.8427,Left,2
-349.13373,-195.84079,-312.5,-282.8427,-282.8427,Left,2
-353.55313,-200.26021,-320.3125,-282.8427,-282.8427,Left,2
-357.97253,-204.67963,-328.125,-282.8427,-282.8427,Left,2
-362.39194,-209.09904,-335.9375,-282.8427,-282.8427,Left,2
-366.81134,-213.51846,-343.75,-282.8427,-282.8427,Left,2
-371.23074,-217.93788,-351.5625,-282.8427,-282.8427,Left,2
-375.65015,-213.51846,-359.375,-282.8427,282.8427,Left,2
-380.06955,-209.09904,-367.1875,-282.8427,282.8427,Left,2
-384.48895,-204.67963,-375,-282.8427,282.8427,Left,2
-388.90836,-200.26021,-375,-282.8427,282.8427,Left,2
-393.32776,-195.84079,-375,-282.8427,282.8427,Left,2
-397.74716,-191.42137,-375,-282.8427,282.8427,Left,2
-402.16656,-187.00195,-375,-282.8427,282.8427,Left,2
-406.58597,-182.58253,-375,-282.8427,282.8427,Left,2
-411.00537,-178.16312,-375,-282.8427,282.8427,Left,2
-415.42477,-173.7437,-375,-282.8427,282.8427,Left,2
-419.84418,-169.32428,-375,-282.8427,282.8427,Left,2
-424.26358,-164.90486,-375,-282.8427,282.8427,Left,2
-428.68298,-160.48544,-375,-282.8427,282.8427,Left,2
-433.1024,-156.06602,-375,-282.8427,282.8427,Left,2
-428.68298,-151.6466,-375,282.8427,282.8427,Left,2
-424.26358,-147.22719,-375,282.8427,282.8427,Left,2
-419.84418,-142.80777,-375,282.8427,282.8427,Left,2
-415.42477,-138.38835,-375,282.8427,282.8427,Left,2
-411.00537,-133.96893,-375,282.8427,282.8427,Left,2
-406.58597,-129.54951,-375,282.8427,282.8427,Left,2
-402.16656,-125.1301,-375,282.8427,282.8427,Left,2
-397.74716,-120.71068,-375,282.8427,282.8427,Left,2
-393.32776,-116.29126,-375,282.8427,282.8427,Left,2
-388.90836,-111.87184,-375,282.8427,282.8427,Left,2
-384.48895,-107.45242,-375,282.8427,282.8427,Left,2
-380.06955,-103.033005,-375,282.8427,282.8427,Left,2
-375.65015,-98.61359,-375,282.8427,282.8427,Left,2
-371.23074,-94.19417,-375,282.8427,282.8427,Left,2
-366.81134,-89.77475,-375,282.8427,282.8427,Left,2
-362.39194,-85.35533,-375,282.8427,282.8427,Left,2
-357.97253,-80.93591,-375,282.8427,282.8427,Left,2
-353.55313,-76.516495,-375,282.8427,282.8427,Left,2
-349.13373,-72.09708,-375,282.8427,282.8427,Left,2
-344.71432,-67.67766,-375,282.8427,282.8427,Left,2
-340.29492,-63.25824,-375,282.8427,282.8427,Left,2
-335.87552,-58.83882,-375,282.8427,282.8427,Left,2
-331.45612,-54.419403,-375,282.8427,282.8427,Left,2
-327.0367,-49.999985,-375,282.8427,282.8427,Left,2
-322.6173,-45.580566,-375,282.8427,282.8427,Left,2
-318.1979,-41.161148,-375,282.8427,282.8427,Left,2
-313.7785,-36.74173,-375,282.8427,282.8427,Left,2
-309.3591,-32.32231,-367.1875,282.8427,282.8427,Right,2
-304.9397,-27.902893,-359.375,282.8427,282.8427,Right,2
-300.5203,-23.483475,-351.5625,282.8427,282.8427,Right,2
-296.1009,-19.064056,-343.75,282.8427,282.8427,Right,2
-291.6815,-14.644639,-335.9375,282.8427,282.8427,Right,2
-287.2621,-10.225222,-328.125,282.8427,282.8427,Right,2
-282.84268,-5.8058043,-320.3125,282.8427,282.8427,Right,2
-278.42328,-1.3863869,-312.5,282.8427,282.8427,Right,2
-274.00388,3.0330305,-304.6875,282.8427,282.8427,Right,2
-269.58447,7.452448,-296.875,282.8427,282.8427,Right,2
-265.16507,11.871865,-289.0625,282.8427,282.8427,Right,2
-260.74567,16.291283,-281.25,282.8427,282.8427,Right,3
-256.32626,11.871865,-273.4375,282.8427,-282.8427,Right,3
-251.90685,7.452448,-265.625,282.8427,-282.8427,Right,3
-247.48743,3.0330305,-257.8125,282.8427,-282.8427,Right,3
-243.06801,-1.3863869,-250,282.8427,-282.8427,Right,3
-238.64859,-5.8058043,-242.1875,282.8427,-282.8427,Right,3
-234.22917,-10.225222,-234.375,282.8427,-282.8427,Right,3
-229.80975,-14.644639,-226.5625,282.8427,-282.8427,Right,3
-225.39034,-19.064056,-218.75,282.8427,-282.8427,Right,3
-220.97092,-23.483475,-210.9375,282.8427,-282.8427,Right,3
-216.5515,-27.902893,-203.125,282.8427,-282.8427,Right,3
-212.13208,-32.32231,-195.3125,282.8427,-282.8427,Right,3
-207.71266,-36.74173,-187.5,282.8427,-282.8427,Right,3
-203.29324,-41.161148,-179.6875,282.8427,-282.8427,Right,3
-198.87383,-45.580566,-179.6875,282.8427,-282.8427,Right,3
-194.4544,-49.999985,-179.6875,282.8427,-282.8427,Right,3
-190.03499,-54.419403,-179.6875,282.8427,-282.8427,Right,3
-185.61557,-58.83882,-179.6875,282.8427,-282.8427,Right,3
-181.19615,-63.25824,-179.6875,282.8427,-282.8427,Right,3
-176.77673,-67.67766,-179.6875,282.8427,-282.8427,Right,3
-172.35732,-72.09708,-179.6875,282.8427,-282.8427,Right,3
-167.9379,-76.516495,-179.6875,282.8427,-282.8427,Right,3
-163.51848,-80.93591,-179.6875,282.8427,-282.8427,Right,3
-159.09906,-85.35533,-179.6875,282.8427,-282.8427,Right,3
-154.67964,-89.77475,-179.6875,282.8427,-282.8427,Right,3
-150.26022,-94.19417,-179.6875,282.8427,-282.8427,Right,3
-145.8408,-98.61359,-179.6875,282.8427,-282.8427,Right,3
-141.42139,-103.033005,-179.6875,282.8427,-282.8427,Right,3
-137.00197,-107.45242,-179.6875,282.8427,-282.8427,Right,3
-132.58255,-111.87184,-179.6875,282.8427,-282.8427,Right,3
-128.16313,-116.29126,-179.6875,282.8427,-282.8427,Right,3
-123.74371,-120.71068,-179.6875,282.8427,-282.8427,Right,3
-119.324295,-125.1301,-179.6875,282.8427,-282.8427,Right,3
-114.90488,-129.54951,-179.6875,282.8427,-282.8427,Right,3
-110.48546,-133.96893,-179.6875,282.8427,-282.8427,Right,3
-106.06604,-138.38835,-179.6875,282.8427,-282.8427,Right,3
-101.64662,-142.80777,-171.875,282.8427,-282.8427,Right,3
-97.2272,-147.22719,-164.0625,282.8427,-282.8427,Right,3
-92.807785,-151.6466,-156.25,282.8427,-282.8427,Right,3
-88.38837,-156.06602,-148.4375,282.8427,-282.8427,Right,3
-83.96895,-160.48544,-140.625,282.8427,-282.8427,Right,3
-79.54953,-164.90486,-132.8125,282.8427,-282.8427,Right,3
-75.13011,-169.32428,-125,282.8427,-282.8427,Right,3
-70.71069,-173.7437,-117.1875,282.8427,-282.8427,Right,3
-66.291275,-178.16312,-109.375,282.8427,-282.8427,Right,3
-61.871857,-182.58253,-101.5625,282.8427,-282.8427,Right,3
-57.45244,-187.00195,-93.75,282.8427,-282.8427,Right,3
-53.03302,-191.42137,-85.9375,282.8427,-282.8427,Right,3
-48.6136,-195.84079,-78.125,282.8427,-282.8427,Right,3
-44.194183,-200.26021,-70.3125,282.8427,-282.8427,Right,3
-39.774765,-204.67963,-62.5,282.8427,-282.8427,Right,3
-35.355347,-209.09904,-54.6875,282.8427,-282.8427,Right,3
-30.935928,-213.51846,-46.875,282.8427,-282.8427,Right,3
-26.51651,-217.93788,-39.0625,282.8427,-282.8427,Right,3
-22.097092,-213.51846,-31.25,282.8427,282.8427,Right,3
-17.677673,-209.09904,-23.4375,282.8427,282.8427,Right,3
-13.258256,-204.67963,-15.625,282.8427,282.8427,Right,3
-8.838839,-200.26021,-7.8125,282.8427,282.8427,Right,3
-4.419421,-195.84079,0,282.8427,282.8427,Right,3
-0.0000038146973,-191.42137,7.8125,282.8427,282.8427,Right,3
4.4194136,-187.00195,15.625,282.8427,282.8427,Right,3
8.838831,-182.58253,23.4375,282.8427,282.8427,Right,3
13.258248,-178.16312,31.25,282.8427,282.8427,Right,3
17.677666,-173.7437,39.0625,282.8427,282.8427,Right,3
22.097084,-169.32428,46.875,282.8427,282.8427,Right,3
26.516502,-164.90486,54.6875,282.8427,282.8427,Right,3
30.93592,-160.48544,62.5,282.8427,282.8427,Right,3
35.35534,-156.06602,70.3125,282.8427,282.8427,Right,3
39.774757,-151.6466,78.125,282.8427,282.8427,Right,3
44.194176,-147.22719,85.9375,282.8427,282.8427,Right,3
48.613594,-142.80777,93.75,282.8427,282.8427,Right,3
53.033012,-138.38835,101.5625,282.8427,282.8427,Right,3
57.45243,-133.96893,109.375,282.8427,282.8427,Right,3
61.87185,-129.54951,117.1875,282.8427,282.8427,Right,3
66.29127,-125.1301,125,282.8427,282.8427,Right,3
70.710686,-120.71068,132.8125,282.8427,282.8427,Right,3
75.130104,-116.29126,140.625,282.8427,282.8427,Right,3
79.54952,-111.87184,148.4375,282.8427,282.8427,Right,3
83.96894,-107.45242,156.25,282.8427,282.8427,Right,3
88.38836,-103.033005,156.25,282.8427,282.8427,Right,3
92.80778,-98.61359,156.25,282.8427,282.8427,Right,3
97.227196,-94.19417,156.25,282.8427,282.8427,Right,3
101.646614,-89.77475,156.25,282.8427,282.8427,Right,3
106.06603,-85.35533,156.25,282.8427,282.8427,Right,3
110.48545,-80.93591,156.25,282.8427,282.8427,Right,3
114.90487,-76.516495,156.25,282.8427,282.8427,Right,3
119.32429,-72.09708,156.25,282.8427,282.8427,Right,3
123.743706,-67.67766,156.25,282.8427,282.8427,Right,3
128.16312,-63.25824,156.25,282.8427,282.8427,Right,3
132.58253,-58.83882,156.25,282.8427,282.8427,Right,3
137.00195,-54.419403,156.25,282.8427,282.8427,Right,3
141.42137,-49.999985,156.25,282.8427,282.8427,Right,3
145.84079,-45.580566,156.25,282.8427,282.8427,Right,3
150.26021,-41.161148,156.25,282.8427,282.8427,Right,3
154.67963,-36.74173,156.25,282.8427,282.8427,Right,3
159.09904,-32.32231,156.25,282.8427,282.8427,Right,3
163.51846,-27.902893,156.25,282.8427,282.8427,Right,3
167.93788,-23.483475,156.25,282.8427,282.8427,Right,3
172.3573,-19.064056,156.25,282.8427,282.8427,Right,3
176.77672,-14.644639,156.25,282.8427,282.8427,Right,3
181.19614,-10.225222,156.25,282.8427,282.8427,Right,3
185.61555,-5.8058043,156.25,282.8427,282.8427,Right,3
190.03497,-1.3863869,156.25,282.8427,282.8427,Right,3
194.45439,3.0330305,156.25,282.8427,282.8427,Right,3
198.87381,7.452448,156.25,282.8427,282.8427,Right,3
203.29323,11.871865,156.25,282.8427,282.8427,Right,3
207.71265,16.291283,156.25,282.8427,282.8427,Right,5
212.13206,11.871865,164.0625,282.8427,-282.8427,Right,5
216.55148,7.452448,171.875,282.8427,-282.8427,Right,5
